Date,Receipt number,Receipt type,Gross sales,Discounts,Net sales,Taxes,Total collected,Cost of goods,Gross profit,Payment type,Description,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Status
9/1/20 9:45 PM,5-3669,Sale,52.00,0.00,52.00,0.00,52.00,0.00,52.00,Card,"1 x Kinder Bueno Affle, 1 x Nasi Goreng Kampung (Chicken), 2 x Lemon Tea (Iced), 1 x Spring Rolls, 1 x Lemon Tea (Hot)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:37 PM,5-3668,Sale,38.00,0.00,38.00,0.00,38.00,0.00,38.00,Cash,"2 x Chocolate (Iced), 1 x Bulgogi Beef Fries",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:33 PM,5-3667,Sale,16.50,0.00,16.50,0.00,16.50,0.00,16.50,Maybank QRPay,"1 x Peanut Butter Nutella Toast, 1 x Latte (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:31 PM,5-3666,Sale,46.00,0.00,46.00,0.00,46.00,0.00,46.00,Card,"2 x Salted Egg Chicken, 1 x Mineral Water (Iced), 1 x Chocolate (Iced)",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:29 PM,5-3665,Sale,49.00,0.00,49.00,0.00,49.00,0.00,49.00,Card,"1 x Carbonara (Seafood), 1 x Butter Chicken, 1 x Bulgogi Beef Fries, 2 x Tea (Iced)",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:28 PM,5-3664,Sale,73.00,0.00,73.00,0.00,73.00,0.00,73.00,Card,"1 x Yeung Chow Fried Rice (Chicken), 1 x Extras, 1 x Bulgogi Beef Fries, 1 x Aglio Olio (Beef), 1 x Tea (Iced), 1 x Ice cubes, 1 x Salted Egg Chicken, 1 x Mocha (Iced), 1 x Mineral Water (Iced)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:21 PM,5-3663,Sale,142.00,0.00,142.00,0.00,142.00,0.00,142.00,Card,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Salted Egg Chicken, 1 x Creamy Curry (Chicken), 1 x Arabiatta (Chicken), 1 x Bulgogi Beef Fries, 1 x Smores Toast, 1 x Salted Caramel Latte (Iced), 1 x Salted Caramel Latte Frappe, 1 x Butterscotch Latte (Iced), 1 x Creme Brulee Latte (Iced), 1 x Peach Tea (Iced)",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:18 PM,5-3662,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Card,"1 x Salted Egg Chicken, 1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Mineral Water (Iced), 1 x Solo Salted Caramel",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:16 PM,5-3661,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Card,"1 x Fried Kuay Teow (Chicken), 1 x Nasi Goreng Kampung (Chicken)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:15 PM,5-3660,Sale,6.00,0.00,6.00,0.00,6.00,0.00,6.00,Cash,1 x A&W Root Beer,Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:12 PM,5-3659,Sale,52.00,0.00,52.00,0.00,52.00,0.00,52.00,Card,"1 x A&W Root Beer, 1 x Extra Charge Bar, 1 x Aglio Olio (Seafood), 1 x Aglio Olio (Beef), 1 x Butter Chicken, 1 x Mineral Water (Iced)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 9:00 PM,5-3658,Sale,50.00,0.00,50.00,0.00,50.00,0.00,50.00,Cash,4 x Tom Yam Fried Rice (Seafood),Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:59 PM,5-3657,Sale,50.00,0.00,50.00,0.00,50.00,0.00,50.00,Card,"1 x Vanilla Latte (Hot), 1 x Teh Tarik (Hot), 1 x Mineral Water (Iced), 1 x Arabiatta (Beef), 1 x Kinder Bueno Affle",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:53 PM,5-3656,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Cash,"1 x Tea (Iced), 1 x A&W Root Beer, 1 x Butter Chicken, 1 x Aglio Olio (Chicken)",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:49 PM,5-3655,Sale,32.00,0.00,32.00,0.00,32.00,0.00,32.00,Card,"1 x Crusted Chicken Chop Chop (Fried Rice Upgrade), 1 x Salted Caramel Latte Frappe",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:47 PM,5-3654,Sale,42.00,0.00,42.00,0.00,42.00,0.00,42.00,Cash,"1 x Crusted Chicken Chop Chop (Fried Rice Upgrade), 1 x Teh Tarik (Iced), 1 x Masak Lemak Cili Api (Chicken), 1 x Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:44 PM,5-3653,Sale,17.00,0.00,17.00,0.00,17.00,0.00,17.00,Card,"1 x Masak Lemak Cili Api (Beef), 1 x Mineral Water (No Ice)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:37 PM,5-3652,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Cash,"1 x Butter Chicken, 1 x Lemon Tea (Iced), 1 x Chamomile",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:36 PM,5-3651,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Card,"1 x Creamy Curry (Chicken), 1 x Soy Glazed Chicken, 1 x Salted Caramel Milk (Iced)",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:33 PM,5-3650,Sale,62.00,0.00,62.00,0.00,62.00,0.00,62.00,Card,"1 x Crusted Chicken Chop Chop (Fries), 1 x Aglio Olio (Seafood), 1 x Salted Caramel Latte Frappe, 1 x Creme Brulee Latte (Iced), 1 x Mineral Water (Iced)",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:30 PM,5-3649,Sale,30.00,0.00,30.00,0.00,30.00,0.00,30.00,Cash,"1 x Crusted Chicken Chop Chop (Fries), 1 x Mineral Water (Iced), 1 x Solo Salted Caramel",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:28 PM,5-3648,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Card,"1 x Tomyam Bihun (Chicken), 1 x Tea (Iced), 1 x Extra Charge Bar",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:25 PM,5-3647,Sale,28.00,0.00,28.00,0.00,28.00,0.00,28.00,Cash,"1 x Yeung Chow Fried Rice (Chicken), 1 x Creamy Curry (Chicken), 2 x Tea (Iced)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:24 PM,5-3646,Sale,43.00,8.60,34.40,0.00,34.40,0.00,34.40,Cash,"1 x Stoner Fries, 1 x Butter Chicken, 1 x Latte (Iced), 1 x Tea (Iced)",Table 4,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:23 PM,5-3645,Sale,26.00,0.00,26.00,0.00,26.00,0.00,26.00,TnGo e-Wallet,"1 x Butter Chicken, 1 x Aglio Olio (Chicken)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:22 PM,5-3644,Sale,4.00,0.00,4.00,0.00,4.00,0.00,4.00,Cash,1 x Teh Tarik (Iced),Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:21 PM,5-3643,Sale,58.00,0.00,58.00,0.00,58.00,0.00,58.00,Card,"2 x Butter Chicken, 1 x Weekly Promo Food, 1 x Aglio Olio (Seafood), 1 x Tea WP (Iced), 2 x Mineral Water (Iced)",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:19 PM,5-3642,Sale,17.00,0.00,17.00,0.00,17.00,0.00,17.00,Cash,"1 x Honey Chilli Chicken, 1 x Teh Tarik (Iced)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:19 PM,5-3641,Sale,59.00,0.00,59.00,0.00,59.00,0.00,59.00,Card,"1 x Fried Kuay Teow (Chicken), 1 x Salted Egg Chicken, 1 x Nasi Goreng Kampung (Chicken), 1 x Masak Lemak Cili Api (Chicken), 1 x Teh Tarik (Hot), 1 x Tea (Iced), 1 x Teh Tarik (Iced), 1 x Coca-Cola",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:18 PM,5-3640,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Card,"1 x Creamy Curry (Chicken), 1 x Tea (Iced), 1 x Teh Tarik (Iced), 1 x Carbonara (Chicken)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:15 PM,5-3639,Sale,59.00,0.00,59.00,0.00,59.00,0.00,59.00,Card,"2 x Butter Chicken, 1 x Tom Yam Fried Rice (Seafood), 1 x Tea (Hot), 1 x Teh Tarik (Iced), 1 x Leapin' Lychee",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:10 PM,5-3638,Sale,32.00,0.00,32.00,0.00,32.00,0.00,32.00,TnGo e-Wallet,"2 x Butter Chicken, 1 x Lemon Tea (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 8:03 PM,5-3637,Sale,30.50,0.00,30.50,0.00,30.50,0.00,30.50,TnGo e-Wallet,"1 x Salted Egg Chicken, 1 x Nasi Goreng Kampung (Chicken), 2 x Tea (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:54 PM,5-3636,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Card,1 x Butter Chicken,Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:53 PM,5-3635,Sale,17.00,0.00,17.00,0.00,17.00,0.00,17.00,Cash,"1 x Salted Egg Chicken, 1 x Tea (Iced)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:51 PM,5-3634,Sale,31.00,0.00,31.00,0.00,31.00,0.00,31.00,Cash,"1 x Salted Egg Chicken, 1 x Bulgogi Beef Fries, 1 x Mineral Water (Iced)",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:47 PM,5-3633,Sale,71.00,0.00,71.00,0.00,71.00,0.00,71.00,Card,"1 x Big Breakfast (Scrambled), 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Carbonara (Chicken), 2 x A&W Root Beer, 1 x Solo Salted Caramel",Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:45 PM,5-3632,Sale,24.00,0.00,24.00,0.00,24.00,0.00,24.00,Cash,"1 x Chocolate Nutella, 1 x Solo Salted Caramel",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:45 PM,5-3631,Sale,16.00,0.00,16.00,0.00,16.00,0.00,16.00,Cash,"1 x Tea (Iced), 1 x Butter Chicken",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:44 PM,5-3630,Sale,25.00,0.00,25.00,0.00,25.00,0.00,25.00,Cash,"1 x Salted Egg Chicken, 1 x Long Black (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:43 PM,5-3629,Sale,11.00,0.00,11.00,0.00,11.00,0.00,11.00,Cash,1 x Nasi Goreng Kampung (Beef),Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:41 PM,5-3628,Sale,44.00,0.00,44.00,0.00,44.00,0.00,44.00,Cash,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Carbonara (Beef), 1 x Mint & Lime, 1 x Mineral Water (Iced)",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:38 PM,5-3627,Sale,16.50,0.00,16.50,0.00,16.50,0.00,16.50,Maybank QRPay,1 x Aglio Olio (Seafood),Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:34 PM,5-3626,Sale,45.00,0.00,45.00,0.00,45.00,0.00,45.00,Card,"1 x Mee Goreng (Seafood), 1 x Tomyam Bihun (Chicken), 1 x Stoner Fries, 1 x Teh Tarik (Hot), 1 x A&W Root Beer",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:32 PM,5-3625,Sale,34.00,0.00,34.00,0.00,34.00,0.00,34.00,Card,"1 x Crusted Chicken Chop Chop (Fries), 1 x Aglio Olio (Chicken), 1 x Lemon Tea (Iced)",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:29 PM,5-3624,Sale,6.00,0.00,6.00,0.00,6.00,0.00,6.00,Cash,"1 x Mineral Water (Iced), 1 x Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:28 PM,5-3623,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Card,"2 x Butter Chicken, 1 x Honey Chilli Chicken",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:25 PM,5-3622,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,TnGo e-Wallet,"1 x Mac & Cheese (Beef), 1 x Solo Salted Caramel, 1 x Tea (Iced), 1 x Mineral Water (Iced)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:22 PM,5-3621,Sale,69.00,0.00,69.00,0.00,69.00,0.00,69.00,Cash,"1 x Mee Goreng (Chicken), 1 x Carbonara (Beef), 1 x Crusted Chicken Chop Chop (White Rice), 1 x Crusted Chicken Chop Chop (Fries), 1 x A&W Root Beer, 2 x A&W Root Beer",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:21 PM,5-3620,Sale,38.00,0.00,38.00,0.00,38.00,0.00,38.00,Cash,"1 x Butter Chicken, 1 x Honey Chilli Chicken, 2 x Lemon Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:19 PM,5-3619,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Teh Tarik (Hot),Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:19 PM,5-3618,Sale,58.00,0.00,58.00,0.00,58.00,0.00,58.00,Card,"2 x Masak Lemak Cili Api (Chicken), 1 x Mac & Cheese (Chicken), 1 x Creme Brulee Milk (Iced), 2 x Mineral Water (Iced), 1 x A&W Root Beer",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:16 PM,5-3617,Sale,44.00,0.00,44.00,0.00,44.00,0.00,44.00,Card,"2 x Masak Lemak Cili Api (Chicken), 1 x Extras, 1 x Solo Salted Caramel, 1 x Mineral Water (Iced)",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:14 PM,5-3616,Sale,14.00,0.00,14.00,0.00,14.00,0.00,14.00,Card,"1 x Fries, 1 x Creme Brulee Milk (Iced)",Table 4,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:13 PM,5-3615,Sale,36.00,0.00,36.00,0.00,36.00,0.00,36.00,Card,"1 x Big Breakfast (Scrambled), 1 x Creamy Curry (Beef), 1 x Mineral Water (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:12 PM,5-3614,Sale,28.00,0.00,28.00,0.00,28.00,0.00,28.00,Cash,"1 x Honey Chilli Chicken, 1 x Chocolate (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:11 PM,5-3613,Sale,17.50,0.00,17.50,0.00,17.50,0.00,17.50,Maybank QRPay,"1 x Butter Chicken, 1 x Tea (Iced)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:05 PM,5-3612,Sale,28.00,0.00,28.00,0.00,28.00,0.00,28.00,Card,"1 x Horlicks Malt, 1 x Solo Salted Caramel",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:04 PM,5-3611,Sale,11.00,0.00,11.00,0.00,11.00,0.00,11.00,Card,1 x Cappuccino (Hot),Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:03 PM,5-3610,Sale,17.00,0.00,17.00,0.00,17.00,0.00,17.00,Cash,"1 x Extras, 2 x Lemon Tea (Iced), 1 x Tea (Iced)",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:02 PM,5-3609,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Cash,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Salted Egg Chicken, 1 x Lemon Tea (Iced), 1 x Coca-Cola",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:01 PM,5-3608,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Card,"1 x Fried Kuay Teow (Seafood), 1 x Butter Chicken, 1 x A&W Root Beer, 1 x Coca-Cola",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 7:00 PM,5-3607,Sale,42.00,0.00,42.00,0.00,42.00,0.00,42.00,Card,"1 x Carbonara (Chicken), 1 x Fries, 1 x Extras, 1 x Butter Chicken, 1 x Teh Tarik (Iced), 1 x Teh Tarik (Hot)",Table 5,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:59 PM,5-3606,Sale,34.00,0.00,34.00,0.00,34.00,0.00,34.00,Card,"1 x Creamy Curry (Beef), 1 x Long Black (Iced), 1 x Solo Salted Caramel",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:57 PM,5-3605,Sale,16.00,0.00,16.00,0.00,16.00,0.00,16.00,Cash,"1 x Butter Chicken, 1 x Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:41 PM,5-3604,Sale,75.00,0.00,75.00,0.00,75.00,0.00,75.00,Cash,"1 x Salted Egg Chicken, 1 x Soy Glazed Chicken, 1 x Thai Basil Chicken, 1 x Honey Chilli Chicken, 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Teh Tarik (Iced), 1 x Mineral Water (Iced)",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:39 PM,5-3603,Sale,44.00,0.00,44.00,0.00,44.00,0.00,44.00,Card,"1 x Salted Egg Chicken, 1 x Tom Yam Fried Rice (Seafood), 2 x Dragon Pearl Jasmine",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:38 PM,5-3602,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Card,"1 x Carbonara (Chicken), 1 x Mineral Water (Iced), 1 x Chocolate Nutella, 1 x Latte (Hot)",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:37 PM,5-3601,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Card,"1 x Creamy Curry (Beef), 1 x Honey Chilli Chicken",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:30 PM,5-3600,Sale,14.00,0.00,14.00,0.00,14.00,0.00,14.00,Cash,"1 x Tom Yam Fried Rice (Beef), 1 x Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:29 PM,5-3599,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Card,1 x Stoner Fries,Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:29 PM,5-3598,Sale,26.00,0.00,26.00,0.00,26.00,0.00,26.00,Card,"1 x Butterscotch Latte (Hot), 1 x Salted Egg Chicken",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:27 PM,5-3597,Sale,74.00,0.00,74.00,0.00,74.00,0.00,74.00,Card,"1 x Mac & Cheese (Beef), 1 x Masak Lemak Cili Api (Chicken), 1 x Salted Caramel Latte Frappe, 1 x Honey Chilli Chicken, 1 x Teh Tarik (Iced), 1 x Latte (Iced), 1 x Mineral Water (No Ice)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:24 PM,5-3596,Sale,12.50,0.00,12.50,0.00,12.50,0.00,12.50,Cash,1 x Chocolate Nutella,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:24 PM,5-3595,Sale,80.00,0.00,80.00,0.00,80.00,0.00,80.00,TnGo e-Wallet,"1 x Creamy Curry (Seafood), 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Crusted Chicken Chop Chop (Fries), 1 x Lemon Tea (Iced), 1 x Chocolate Fudgy Brownies, 1 x Leapin' Lychee",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:21 PM,5-3594,Sale,46.00,0.00,46.00,0.00,46.00,0.00,46.00,Card,"1 x Salted Egg Chicken, 1 x Mac & Cheese (Beef), 1 x Birthday Cake, 1 x Mineral Water (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:19 PM,5-3593,Sale,34.00,0.00,34.00,0.00,34.00,0.00,34.00,Card,"1 x Big Breakfast (Scrambled), 1 x Mee Goreng (Chicken), 2 x Mineral Water (Iced)",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:08 PM,5-3592,Sale,16.00,0.00,16.00,0.00,16.00,0.00,16.00,Cash,"1 x Honey Chilli Chicken, 1 x Teh Tarik (Hot)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 6:04 PM,5-3591,Sale,37.00,0.00,37.00,0.00,37.00,0.00,37.00,Cash,"1 x Carbonara (Beef), 1 x Country Style Omelette, 1 x Cappuccino (Hot)",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 5:57 PM,5-3590,Sale,59.00,0.00,59.00,0.00,59.00,0.00,59.00,Card,"1 x Marinated Pan Seared Grilled Chicken (White Rice), 1 x Honey Chilli Chicken, 1 x Salted Caramel Latte (Hot), 1 x Peach Tea (Iced), 1 x Smores Toast",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 5:35 PM,5-3589,Sale,62.00,0.00,62.00,0.00,62.00,0.00,62.00,Card,"1 x Butter Chicken, 1 x Creamy Curry (Chicken), 1 x Crusted Chicken Chop Chop (Fries), 1 x Tom Yam Fried Rice (Seafood), 2 x Tea (Iced), 1 x Mineral Water (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 5:30 PM,5-3588,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Card,"1 x Cookies & Cream Frappe, 1 x Tea (Iced), 1 x Peanut Butter Toast",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 5:22 PM,5-3587,Sale,20.50,0.00,20.50,0.00,20.50,0.00,20.50,Card,"1 x Aglio Olio (Chicken), 1 x Mineral Water (Iced), 1 x Peanut Butter Nutella Toast",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 5:18 PM,5-3586,Sale,37.00,0.00,37.00,0.00,37.00,0.00,37.00,Cash,"1 x Mushroom on Toast, 1 x Chamomile, 1 x Honey Chilli Chicken, 1 x Teh Tarik (Iced)",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 5:16 PM,5-3585,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Cash,1 x Soy Glazed Chicken,Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 5:16 PM,5-3584,Sale,54.00,0.00,54.00,0.00,54.00,0.00,54.00,Card,"2 x Mint & Lime, 2 x Crusted Chicken Chop Chop (Fries)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 4:48 PM,5-3583,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Card,1 x Marinated Pan Seared Grilled Chicken (White Rice),Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 4:37 PM,5-3582,Sale,14.50,0.00,14.50,0.00,14.50,0.00,14.50,Cash,1 x Salted Egg Chicken,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 4:30 PM,5-3581,Sale,17.00,0.00,17.00,0.00,17.00,0.00,17.00,Card,1 x Mac & Cheese (Seafood),Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 4:29 PM,5-3580,Sale,43.00,0.00,43.00,0.00,43.00,0.00,43.00,Card,"1 x Carbonara (Chicken), 1 x Creamy Curry (Beef), 1 x Coca-Cola, 1 x Chocolate (Iced)",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 4:25 PM,5-3579,Sale,49.00,0.00,49.00,0.00,49.00,0.00,49.00,Card,"1 x Butter Chicken, 1 x Carbonara (Seafood), 1 x Fries, 2 x Salted Caramel Milk (Iced)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 4:16 PM,5-3578,Sale,43.00,0.00,43.00,0.00,43.00,0.00,43.00,Card,"1 x Aglio Olio (Seafood), 1 x Masak Lemak Cili Api (Chicken), 1 x Butterscotch Milk (Iced), 1 x Coca-Cola, 1 x Mineral Water (Iced)",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 4:14 PM,5-3577,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Cash,1 x Mocha (Iced),Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:58 PM,5-3576,Sale,26.00,0.00,26.00,0.00,26.00,0.00,26.00,Card,"1 x Salted Egg Chicken, 1 x Mineral Water (Iced), 1 x Dragon Pearl Jasmine",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:53 PM,5-3575,Sale,52.00,0.00,52.00,0.00,52.00,0.00,52.00,Card,"1 x Carbonara (Beef), 1 x Creamy Curry (Beef), 1 x Chocolate Nutella, 2 x Lemon Tea (Iced)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:52 PM,5-3574,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Cash,"1 x Carbonara (Beef), 1 x Lemon Tea (Iced), 1 x Thai Basil Chicken",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:51 PM,5-3573,Sale,16.00,0.00,16.00,0.00,16.00,0.00,16.00,Cash,"1 x Peanut Butter Toast, 1 x Salted Caramel Latte (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:45 PM,5-3572,Sale,18.00,0.00,18.00,0.00,18.00,0.00,18.00,Card,"1 x Country Style Omelette, 1 x Peach Tea (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:43 PM,5-3571,Sale,36.00,0.00,36.00,0.00,36.00,0.00,36.00,Card,3 x Mint & Lime,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:38 PM,5-3570,Sale,38.00,0.00,38.00,0.00,38.00,0.00,38.00,Card,"1 x Butter Chicken, 1 x Vanilla Latte (Iced), 1 x Chocolate Nutella",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:37 PM,5-3569,Sale,18.00,0.00,18.00,0.00,18.00,0.00,18.00,Card,"1 x Peach Tea (Iced), 1 x Chocolate Nutella",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:24 PM,5-3568,Sale,16.00,0.00,16.00,0.00,16.00,0.00,16.00,Card,1 x Horlicks Malt,Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
9/1/20 3:19 PM,5-3567,Sale,2.00,0.00,2.00,0.00,2.00,0.00,2.00,Cash,1 x Extras,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
